id,sex,text,time,text/text,text/type
52261,3,море,2020-09-01T14:57:43,,
52262,3,там нет конца и там плавают люди совсем от света,2020-09-01T15:03:18,,
52263,3,быстрый освежающий шумный,2020-09-01T15:26:43,,
52264,3,море это спокойствие утешение озеро это,2020-09-01T15:28:16,,
52265,3,море это спокойствие утешение души в тоже время расслабления тела,2020-09-01T15:33:23,,
52266,3,"тишь, свобода, простор",2020-09-01T15:55:01,,
52267,3,алиса,2020-09-01T16:02:27,,
52268,3,мне,2020-09-01T16:11:31,,
52269,3,алиса давай поиграем,2020-09-01T16:27:09,,
52270,3,море озеро лужа,2020-09-01T16:50:34,,
52271,3,"спокойствие, красота, умиротворенность",2020-09-01T16:53:07,,
52272,3,я все,2020-09-01T17:03:32,,
52273,3,начать сначала,2020-09-01T17:10:55,,
52274,3,синяя,2020-09-01T17:18:31,,
52275,3,спокойная,2020-09-01T17:19:39,,
52276,3,соленая пресная холодная,2020-09-01T17:25:56,,
52277,3,большой загадочная холодная,2020-09-01T17:31:27,,
52278,3,убью тебя,2020-09-01T17:33:39,,
52279,3,уютная круглая спокойная,2020-09-01T17:36:04,,
52280,3,спокойная мокрая мелкая,2020-09-01T17:48:26,,
52281,3,хочется туда красиво,2020-09-01T17:53:23,,
52282,3,ла ла ла,2020-09-01T17:56:59,,
52283,3,спокойствие релакс умиротворение,2020-09-01T18:12:59,,
52284,3,желтая,2020-09-01T18:25:10,,
52285,3,голубое,2020-09-01T18:27:43,,
52286,3,ясно,2020-09-01T18:30:00,,
52287,3,хватит издеваться,2020-09-01T18:34:01,,
52288,3,привет к состоянию озера,2020-09-01T18:58:28,,
52289,3,спокойствие,2020-09-01T18:59:36,,
52290,3,спокойствие,2020-09-01T19:01:23,,
52291,3,волнение страх неизвестность,2020-09-01T19:18:33,,
52292,3,быстрый журчащий вкусная водичка,2020-09-01T19:23:39,,
52293,3,рыбы,2020-09-01T20:09:42,,
52294,3,включи маленький,2020-09-01T20:11:59,,
52295,3,шторм,2020-09-01T20:13:33,,
52296,3,мое,2020-09-01T20:23:14,,
52297,3,благодать,2020-09-01T20:41:36,,
52298,3,теплая жарко и приятное,2020-09-01T20:52:33,,
52299,3,тихо,2020-09-01T21:08:42,,
52300,3,продолжить,2020-09-01T21:32:27,,
52301,3,быстро опасная холодная,2020-09-01T21:48:17,,
52302,3,мокрая теплая,2020-09-01T21:58:28,,
52303,3,я такая логичная очень очень,2020-09-01T22:01:22,,
52304,3,море рыба,2020-09-01T22:18:12,,
52305,3,спокойная,2020-09-01T22:43:01,,
52306,3,бушующая коварная спокойная,2020-09-01T23:33:57,,
52307,3,что,2020-09-01T23:56:00,,
52308,3,море это вода,2020-09-02T01:05:11,,
52309,3,ютуб,2020-09-02T01:09:39,,
52310,3,Да,2020-09-02T06:36:47,,
52311,3,играть,2020-09-02T08:38:14,,
52312,3,готово,2020-09-02T09:51:48,,
52313,3,успокойся тишина,2020-09-02T10:24:46,,
52314,3,море такое,2020-09-02T10:27:28,,
52315,3,счастье радость,2020-09-02T10:29:50,,
52316,3,холодная теплая,2020-09-02T11:01:50,,
52317,3,спокойная прозрачная и,2020-09-02T11:03:13,,
52318,3,море спокойное прозрачное и,2020-09-02T11:07:05,,
52319,3,что,2020-09-02T11:12:27,,
52320,3,у этого животного на спине есть длинный парус,2020-09-02T11:51:32,,
52321,3,дальше,2020-09-02T12:26:59,,
52322,3,оно течет,2020-09-02T12:39:26,,
52323,3,включи,2020-09-02T12:46:09,,
52324,3,текущий,2020-09-02T12:52:42,,
52325,3,синее,2020-09-02T13:14:25,,
52326,3,свобода,2020-09-02T13:24:07,,
52327,3,спокойствие хорошее настроение,2020-09-02T13:39:10,,
52328,3,такое небрежное спокойствие и в том состоянии которое оно есть,2020-09-02T13:42:39,,
52329,3,подвижное чистое глубокое,2020-09-02T13:46:23,,
52330,3,там везде плавают лягушки,2020-09-02T13:54:40,,
52331,3,собачка,2020-09-02T14:11:20,,
52332,3,а ну появляется после дождя в нем купаются свиньи,2020-09-02T14:22:53,,
52333,3,море бушующее озеро маленькая лужа лужа как мужа и быстрый и при,2020-09-02T14:27:49,,
52334,3,я сделала,2020-09-02T14:27:54,,
52335,3,алиса мне нравится,2020-09-02T14:28:40,,
52336,3,кровать диван лук,2020-09-02T14:37:56,,
52337,3,черви бубны,2020-09-02T14:42:45,,
52338,3,дальше,2020-09-02T14:55:20,,
52339,3,младенец спящий в коляске,2020-09-02T14:56:42,,
52340,3,чистая прозрачная глубокая,2020-09-02T14:58:15,,
52341,3,аленка,2020-09-02T15:03:20,,
52342,3,длинная,2020-09-02T15:19:18,,
52343,3,"спокойный, жидкий, отражающий",2020-09-02T15:19:37,,
52344,3,оно может волноваться когда пятая волна сильнее она состоит у стороны воды,2020-09-02T15:34:59,,
52345,3,она может волноваться когда пятая волна сильнее оно состоит из соленой воды,2020-09-02T15:42:09,,
52346,3,море,2020-09-02T16:03:43,,
52347,3,море и ручей,2020-09-02T16:06:04,,
52348,3,я люблю океаны моря и водопады у нас я горю каждый день первый класс легкую школу,2020-09-02T16:07:45,,
52349,3,шумная соленая и,2020-09-02T16:20:54,,
52350,3,журчит,2020-09-02T16:24:46,,
52351,3,холодная,2020-09-02T16:25:48,,
52352,3,спокойствие красота природа,2020-09-02T16:27:23,,
52353,3,чистый свежий,2020-09-02T16:33:26,,
52354,3,спасибо,2020-09-02T16:58:41,,
52355,3,дальше,2020-09-02T17:02:19,,
52356,3,озеро голубое теплая красивая глубокая чистая,2020-09-02T17:08:21,,
52357,3,океан море волна,2020-09-02T17:17:22,,
52358,3,продолжай,2020-09-02T17:26:10,,
52359,3,спокой красиво уютно,2020-09-02T17:28:50,,
52360,3,собака,2020-09-02T17:31:33,,
52361,3,и она чисто постоянно ну и грязная уже постоянно,2020-09-02T17:36:40,,
52362,3,спокойная теплая,2020-09-02T17:52:58,,
52363,3,главный и не растворяюсь,2020-09-02T17:55:32,,
52364,3,алиса,2020-09-02T18:10:16,,
52365,3,мокрый падает с неба,2020-09-02T18:26:55,,
52366,3,море синее такое глубокое сырое,2020-09-02T18:27:36,,
52367,3,мягкий пушистый добрый невинный,2020-09-02T18:31:56,,
52368,3,легкий,2020-09-02T18:36:40,,
52369,3,давай поиграем,2020-09-02T18:38:17,,
52370,3,журчит птица поют спокойствие,2020-09-02T18:42:49,,
52371,3,я не поняла,2020-09-02T18:51:29,,
52372,3,водоросли,2020-09-02T18:55:31,,
52373,3,алиса алиса,2020-09-02T18:57:14,,
52374,3,умер творение,2020-09-02T18:58:25,,
52375,3,красота покой и тишина,2020-09-02T19:01:50,,
52376,3,продолжаем продолжаем,2020-09-02T19:03:36,,
52377,3,ваня обоссался,2020-09-02T19:06:26,,
52378,3,Огромное могучее бескрайнее,2020-09-02T19:09:07,,
52379,3,давай уже начнем заново с этими тестами бесит уже,2020-09-02T19:09:31,,
52380,3,пошла на хуй,2020-09-02T19:12:10,,
52381,3,твой у вас тебя ебал нахуй,2020-09-02T19:14:25,,
52382,3,спокойная тихая гладкая,2020-09-02T19:19:51,,
52383,3,спокойная глубокая синяя,2020-09-02T19:21:02,,
52384,3,озеро голубое глубокое чистое,2020-09-02T19:25:56,,
52385,3,чистая спокойная,2020-09-02T19:28:44,,
52386,3,страшная голубая,2020-09-02T19:57:03,,
52387,3,теплая,2020-09-02T19:57:09,,
52388,3,образ у себя это вот и есть это новая реальность,2020-09-02T19:59:18,,
52389,3,дальше,2020-09-02T20:02:11,,
52390,3,тишина спокойствие без метели,2020-09-02T20:11:52,,
52391,3,частота безмятежность наслаждение,2020-09-02T20:17:22,,
52392,3,шторм синий,2020-09-02T20:42:29,,
52393,3,много,2020-09-02T20:44:08,,
52394,3,как вы могли подумать желтые лужи,2020-09-02T21:10:56,,
52395,3,у меня нет постели у меня есть кровать,2020-09-02T21:13:58,,
52396,3,горная чистая прозрачная холодная,2020-09-02T21:17:46,,
52397,3,холодная прозрачная питьевая,2020-09-02T21:20:16,,
52398,3,"безмятежное, завораживающее, бесконечное",2020-09-02T21:35:17,,
52399,3,ну там выходит вода и,2020-09-02T21:41:43,,
52400,3,это вода бывает прозрачная питьевая и не бетева,2020-09-02T21:44:49,,
52401,3,спокойный маленький тихий,2020-09-02T21:49:20,,
52402,3,амурская бесформенная жидкое,2020-09-02T21:57:27,,
52403,3,"Волнующееся, синее, большое",2020-09-02T21:59:25,,
52404,3,мокрая,2020-09-02T22:25:16,,
52405,3,море красивое на озере немного опасно о лужа и река проста красивая вода,2020-09-02T22:34:25,,
52406,3,я хочу чтобы я оказалась на море но это невозможно надо для детей,2020-09-02T22:43:10,,
52407,3,хочу чтобы я оказалась на море но это невозможно я хочу но надо придется лететь где бассейн,2020-09-02T22:45:18,,
52408,3,очень красивое место,2020-09-02T22:52:17,,
52409,3,озеро спокойное не очень глубокое и,2020-09-02T22:54:32,,
52410,3,спокойная гладкое,2020-09-02T23:26:58,,
52411,3,море река озеро,2020-09-03T00:59:45,,
52412,3,оно большое просторное,2020-09-03T07:36:22,,
52413,3,маленькая это грязная это,2020-09-03T08:52:30,,
52414,3,вот так,2020-09-03T08:55:31,,
52415,3,ласковая нежная приятная,2020-09-03T09:39:19,,
52416,3,успокаивающее доброе ласковое,2020-09-03T09:56:51,,
52417,3,частота,2020-09-03T10:18:36,,
52418,3,быстрые холодные горные,2020-09-03T10:43:08,,
52419,3,время,2020-09-03T11:26:37,,
52420,3,море там можно плавать я люблю где есть много воды,2020-09-03T11:27:47,,
52421,3,давай заново,2020-09-03T11:44:51,,
